ID,newsdiscusstest2015.CIMS-FR.4056.en-fr,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr,newsdiscusstest2015.online-A.0.en-fr,newsdiscusstest2015.online-B.0.en-fr,newsdiscusstest2015.online-E.0.en-fr,newsdiscusstest2015.online-F.0.en-fr,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr
381.0,0.522977421599758,0.549883240704226,0.5117240157381622,0.5117240157381622,0.3796709022710187,0.549883240704226,0.4397698390818671
1418.0,0.6287613759474032,0.6287613759474032,0.5946457953675478,0.6287613759474032,0.44008712791516036,0.39766361054704097,0.5623812712978778
894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7598356856515925
1312.0,0.6554913610595182,0.6554913610595182,0.6554913610595182,0.6413865258981679,0.0,0.6554913610595182,0.6554913610595182
1095.0,0.47287080450158786,0.46419058784386574,0.44350755136452946,0.44350755136452946,0.46419058784386574,0.44350755136452946,0.45499414040480374
1198.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475
114.0,0.5266403878479265,0.4991088030688086,0.45788313721339824,0.4129814549902099,0.0,0.0,0.5935437397699191
243,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0
954.0,0.40145310162592596,0.6076795808137692,0.6076795808137692,0.6076795808137692,0.4774108847934616,0.6076795808137692,0.6076795808137692
1346.0,0.552354688319519,0.7130868363536951,0.4509957144722869,0.5187187268631478,0.5363273124861793,0.611280946824918,0.4827221677261002
1010.0,0.42827878174764966,0.40888074517223943,0.49123166075989044,0.42409995249828564,0.47578091602275563,0.4045533557851106,0.4045533557851106
824.0,0.6038883432224195,0.672555776892817,0.683495230399618,0.7514384223429621,0.6777496434644059,0.6939332909891821,0.672555776892817
569.0,0.8598690979189418,0.7386014089518645,0.7078864155545624,0.8671585929450727,0.6532028634310124,0.7022900365912458,0.8986505734084012
937.0,0.43205338044368435,0.49840435622179063,0.47479004900952215,0.5020293539902058,0.3789835690070569,0.41599018736599236,0.5084782210441272
305.0,0.6452847849037668,0.6521872082551914,0.7041811628859824,0.49555511455778134,0.6381534717130167,0.589317668108102,0.6594753473114344
716.0,0.6518994923950294,0.8493069203945988,0.9126396795456864,0.7883656602879475,0.5085570764977475,0.7407008282495647,0.824663043011329
896.0,0.0,0.6104735835807844,0.6104735835807844,0.564926870711699,0.0,0.0,0.0
242.0,0.0,0.8801117367933934,0.8801117367933934,0.0,0.7071067811865476,0.6223329772884784,0.8801117367933934
382.0,0.4982046388769242,0.48259416312057124,0.43105201338040594,0.5533409598501607,0.5185811769629115,0.5681096832337497,0.2973017787506803
848.0,0.34939403983081685,0.3750344217079469,0.3658870935756165,0.4416474165000286,0.3965506203150331,0.38882616836279277,0.3602395428873386
1297.0,0.7058464383997114,0.0,0.0,0.0,0.4129814549902099,0.0,0.0
1040,0,0,0,0,0,0,0
850.0,0.44074262460738356,0.4101572280730437,0.384454390188493,0.4739350960559139,0.4251564517386044,0.38970130043512624,0.40134696728707475
1148.0,0.6078922421169451,0.7019334992490068,0.6689743348652527,0.7473600435196506,0.7118456012981679,0.6468490584192432,0.7188597054078539
749.0,0.8801117367933934,1.0,0.7952707287670506,0.8801117367933934,0.7952707287670506,0.7952707287670506,1.0
791,0,0,0,0,0,0,0
1179.0,0.6459195748845743,0.7421076737674799,0.7090414279406884,0.6906090071849725,0.7421076737674799,0.7421076737674799,0.7090414279406884
369.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1234,0,0,0,0,0,0,0
226.0,0.3423474955869019,0.35831291876413535,0.32377227131456426,0.3850322886878712,0.35831291876413535,0.350602756654323,0.350602756654323
803,0,0,0,0,0,0,0
554.0,0.6262844962765469,0.6930977286178778,0.787511062110268,0.6450001140844255,0.7524217680744609,0.6162607099729586,0.5659119256652703
787.0,0.7884044396805875,0.7884044396805875,0.7765453555044466,0.6589582421160083,0.6132297420585351,0.6225947367479454,0.6225947367479454
863.0,0.4546697236991713,0.4920274515385508,0.6430000896557959,0.43000007605628365,0.39530883746698414,0.6574335789673229,0.46257998903482245
1257.0,0.5481258110300142,0.5355927087813152,0.5655482578432888,0.47416256117115757,0.43335165534303705,0.43335165534303705,0.5703228520669162
691.0,0.0,0.0,0.0,0.0,0.5623413251903491,0.5623413251903491,0.5623413251903491
883.0,0.37237449048020743,0.4003727287453987,0.45786285041698976,0.4463592015234289,0.35829704348801644,0.35829704348801644,0.35537192498941217
1423.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0
1277.0,0.7900555574972935,0.7548528878517918,0.6470841480667812,0.7900555574972935,0.6643548861507491,0.6643548861507491,0.7548528878517918
798.0,0.6583951219864645,0.6583951219864645,0.4354294657746997,0.5064115655435228,0.6127056997297236,0.5626473613989595,0.5008149986295091
425,0,0,0,0,0,0,0
638.0,0.7287557921168066,0.7287557921168066,0.7287557921168066,0.7287557921168066,0.7287557921168066,0.7287557921168066,0.7287557921168066
319.0,0.4643137110343805,0.4643137110343805,0.0,0.4021074690812006,0.377620899821721,0.0,0.0
291.0,0.44660871365205623,0.7158354073716952,0.39766361054704097,0.4942537885793489,0.3755516663310869,0.0,0.4617694305629168
881.0,0.8045737225202857,0.7652058832556895,0.8045737225202857,0.7490551432883844,0.5410822690539396,0.6434588841607617,0.7781581271306612
200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134.0,0.8019636390719966,0.7860753021519787,0.6904573083274563,0.6904573083274563,0.6816598775359253,0.6343559942898741,0.6725080050576688
115.0,0.6589582421160083,0.6373234635802778,0.5637560315259289,0.6132297420585351,0.5847065326973129,0.6340466277046861,0.8237179740951186
287.0,0.8801117367933934,0.5773502691896257,0.7721947901921794,0.5491004867761125,0.6132297420585351,0.5331675363405771,0.628016973395869
433.0,0.5397106933365019,0.6717595253170683,0.6981528748604807,0.5863239936043589,0.4538407873007614,0.5648801767516597,0.5397106933365019
1399.0,0.6835518676344804,0.7522363740064106,0.7522363740064106,0.7522363740064106,0.5715760410152289,0.42809793710035343,0.7219636842988748
828.0,0.48980467907148467,0.5809563748233779,0.5558618453290769,0.5907754999445581,0.5007690650604097,0.4302249662240449,0.5809563748233779
804,0,0,0,0,0,0,0
373.0,0.30503839273089395,0.3835654723565782,0.4606333097245817,0.30816740101720413,0.3835654723565782,0.3835654723565782,0.3835654723565782
1190.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
471.0,1.0,0.6377653239319149,0.7276817202342092,0.8443275671648068,0.6377653239319149,0.7565318211766207,0.7345799484320111
1327.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1132.0,0.5943384053473655,0.6435902693404842,0.5387158306862354,0.5620905597655992,0.5387158306862354,0.5530942079672517,0.6884175303305451
1444.0,0.35389057661623546,0.43010415450419404,0.4083471040473936,0.43879751975654857,0.31316330750475574,0.41025978918336464,0.30555409768717157
639.0,0.0,0.0,0.44179182268315764,0.44179182268315764,0.0,0.46713797772820004,0.0
995.0,0.5338949861862204,0.5338949861862204,0.5162372472463731,0.5566644783932396,0.29030153772914336,0.5160306283347708,0.5935194991052422
503.0,0.6482315178074671,0.6403727137424596,0.694068908149721,0.6863984611226525,0.45727362800048155,0.6157782528317005,0.7375307568238907
1324.0,0.6200931152158315,0.5770616661156109,0.6617847997355992,0.6617847997355992,0.5279652797950167,0.6571404089595545,0.6663334165417238
649.0,0.5553499067006648,0.646215040553916,0.44019349339190855,0.589862165503602,0.5055255460679318,0.5345281853473303,0.6582428038451019
192.0,0.8335067332012831,0.7555010211676705,0.892539918891974,0.8335067332012831,0.555209329570887,0.5450176720923848,0.7555010211676705
524.0,0.4527471870952893,0.4612134157911698,0.4827221677261002,0.36514099530786936,0.0,0.0,0.4738611152748619
772.0,0.48415247130346006,0.548722968170868,0.7166258375282707,0.6668954865619204,0.3678763249927775,0.3423474955869019,0.8228020420406904
1383.0,0.5623413251903491,0.6223329772884783,0.3976353643835253,0.537284965911771,0.41722614486115067,0.4272870063962341,0.537284965911771
774,0,0,0,0,0,0,0
718.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
247.0,0.5623413251903491,0.0,0.5623413251903491,0.5623413251903491,0.0,0.5438786529686386,0.5623413251903491
1407.0,0.0,0.0,0.46684574237860804,0.5297398455921979,0.5166497423794797,0.5297398455921979,0.4786739858690798
752.0,0.8858456669594853,0.8858456669594853,0.8601415646228322,0.8858456669594853,0.961749687653068,0.961749687653068,0.9440954032695685
99.0,0.45000988229928757,0.4681415022600988,0.6067826666280163,0.6179437133290546,0.4681415022600988,0.3486633544996752,0.46663378057942434
711.0,0.512293168008855,0.5600722486882971,0.5570032441530404,0.5660631783650405,0.5356976960859321,0.45192175579186417,0.5416840743094923
528.0,0.8446928838416219,0.5193071778680676,0.6834466815318615,0.7226568811456053,0.46173663094410267,0.5972880661844315,0.5491004867761125
1119.0,0.7680092984571051,0.8728517011672046,0.8687050200062503,0.8161946170053221,0.7237575835348957,0.7716753181254695,0.8499420047642063
389.0,0.658681194233836,0.5686658363061537,0.5951856468498196,0.7896895367562644,0.5292031904718658,0.5292031904718658,0.5686658363061537
1336.0,0.0,0.0,0.613850734998007,0.5511770414885423,0.6082949533295898,0.6431936033466275,0.36499783080463993
127.0,0.8501265497873379,0.8144104122208815,0.8501265497873379,0.8580172010543329,0.602060321543964,0.6333281601172159,0.7411039308903237
1254.0,0.46789941135148033,0.4818819170776301,0.4818819170776301,0.45253743619948605,0.36615107686578496,0.5178158187811067,0.4818819170776301
1387.0,0.5623413251903491,0.0,0.6042750794713536,0.6042750794713536,0.0,0.0,0.0
1253.0,0.0,0.8408964152537145,0.8408964152537145,0.0,0.0,0.0,0.8408964152537145
805.0,0.7598356856515925,0.7598356856515925,0.9671682101338347,1.0,0.558394826472418,0.7598356856515925,0.7259795291154771
1395.0,0.6985342056580097,0.6985342056580097,0.6985342056580097,0.6985342056580097,0.0,0.5019724248795792,0.631196907822589
750.0,0.8408964152537145,0.8408964152537145,0.9036020036098448,0.8408964152537145,0.0,0.0,0.7071067811865475
138.0,0.7804327001570845,0.8372647741137833,0.7422460825275928,0.8782729683549042,0.8194675090137813,0.7509287995186014,0.7746679277955137
717.0,0.7831144497301198,0.9671682101338347,0.8103254327699106,0.9027077897451132,0.8480970741884752,0.5767789174070341,0.9220584548815379
1056.0,0.5090971127177276,0.42809793710035343,0.4197718770261856,0.4912059935622293,0.39794662518104007,0.0,0.39794662518104007
166.0,0.4540432592615852,0.5297398455921979,0.4605779351596907,0.5692425097622217,0.0,0.43381235941046015,0.5097132734541368
1222.0,0.41315515911062967,0.41315515911062967,0.4913270548144421,0.5691002880122693,0.4913270548144421,0.4913270548144421,0.41315515911062967
1435,0,0,0,0,0,0,0
1146.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1122,0,0,0,0,0,0,0
699.0,0.6072300579460871,0.4802660963794414,0.6253762610750828,0.6171069562124624,0.3778992898606436,0.3778992898606436,0.5872936082831818
1082.0,0.5892219763507696,0.6657346545088059,0.6049483675122199,0.633160218956179,0.6873540508802825,0.5721248424548514,0.5520187497812208
1390.0,0.44985213825662207,0.5520187497812208,0.6663390442864451,0.6434588841607617,0.38045942344900485,0.5410822690539396,0.5946035575013605
1426.0,0.537284965911771,0.5946035575013605,0.5946035575013605,0.537284965911771,0.0,0.0,0.5946035575013605
857.0,0.0,0.4025636325702218,0.3746276725676407,0.0,0.0,0.0,0.4025636325702218
831.0,0.5319816496356089,0.48409706677416675,0.6715703445367126,0.5647210953116236,0.7278825061958952,0.48069968449440675,0.6790012640185213
1136.0,0.6159235006361811,0.6159235006361811,0.5867411578622623,0.6042750794713536,0.5009233649668317,0.38141656163656756,0.6159235006361811
1406.0,0.6185139859863428,0.3696220912019402,0.6185139859863428,0.4568273701309685,0.6879442282080099,0.5972760003682306,0.5679811079888448
66.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78.0,0.7186082239261684,0.668740304976422,0.668740304976422,0.6467843638084009,0.49144984054308527,0.49144984054308527,0.668740304976422
967.0,0.5644751806155272,0.5309851084329863,0.6140786443799197,0.4925094526306989,0.0,0.4180754591198804,0.5805074950656407
526.0,0.7121043131712586,0.0,0.7400828044922853,0.7121043131712586,0.7121043131712586,0.5169731539571706,0.7400828044922853
1090.0,0.5695358798259759,0.5359737781854916,0.6302950608240226,0.6820829633683061,0.5653011185954484,0.5108072234057337,0.6257438962939605
852,0,0,0,0,0,0,0
1307.0,0.0,0.691441569283882,0.0,0.0,0.5410822690539396,0.0,0.0
167,0,0,0,0,0,0,0
309.0,0.537284965911771,0.5228376814612732,0.4496508170434188,0.43213413701022335,0.3671383547273099,0.5728569294832234,0.6100034457014365
105.0,0.5874504209679157,0.5943223545106887,0.5874504209679157,0.5874504209679157,0.4569436830524151,0.6028600943996673,0.5874504209679157
210.0,0.7096922238785194,0.6059344316931123,0.7317814977652568,0.6478573998404527,0.6780703199882192,0.5276459302649208,0.7096922238785194
739,0,0,0,0,0,0,0
987.0,0.5428534294607071,0.5508978937456941,0.5351514295364795,0.5311723325093443,0.5469200314562079,0.6024279615007297,0.5516832099140528
856.0,0.5410822690539396,0.7652058832556895,0.5814307369682193,0.691441569283882,0.5410822690539396,0.5410822690539396,0.7652058832556895
866,0,0,0,0,0,0,0
495.0,0.515160245314068,0.5672584384973631,0.5230275626189437,0.5395024499494188,0.5923186799247246,0.5525118442877954,0.5005803840297451
129.0,0.7442524500510544,0.7469180169661367,0.7582477236070971,0.7714395865600262,0.6093605915619169,0.5990578279954588,0.7165579655913892
469.0,0.7328616209964707,0.8184522753692385,0.6404735178531455,0.650891137493945,0.4163457833584773,0.3937555310551339,0.6262844962765469
959.0,0.7434855737622396,0.7082593633017147,0.7082593633017147,0.6805138562306008,0.395671672945243,0.395671672945243,0.7021443217684201
583.0,0.7786070955341926,0.7383981070106566,0.6898675969345784,0.7583662280436225,0.7383981070106566,0.6807039746094339,0.6831363764886463
52.0,0.5846615040250107,0.5480008083176724,0.5606067652494562,0.6392676963877969,0.4420162591828706,0.4292384062982263,0.6248261365515245
864.0,0.38260294162784475,0.6147881529512643,0.5484456251618014,0.4955765657672577,0.4955765657672577,0.488923022434901,0.488923022434901
478.0,0.34639018538930677,0.36254413996899437,0.41272567611206834,0.377516551889935,0.0,0.34571692625869616,0.34705954152580387
1229.0,0.905766335288725,0.905766335288725,0.7855348581734497,0.527461341840573,0.7203294535577252,0.7127058467497083,0.8028096826991373
76.0,0.6904573083274563,0.6108201483434533,0.6108201483434533,0.6108201483434533,0.587728372510532,0.6108201483434533,0.6108201483434533
1256.0,0.6182205249580073,0.4481970474491745,0.5496844151981393,0.6476122719403418,0.5712814486038701,0.5329991177497704,0.6083258038408254
153.0,0.0,0.0,0.0,0.0,0.0,0.668740304976422,0.668740304976422
1178.0,0.7724663602955802,0.8468466744053944,0.7803901289091694,0.8051952105910097,0.7157690016833154,0.5766627137622016,0.8084904366836771
472.0,0.7016879391277372,0.6661926765578389,0.4330647623322212,0.4961683000340363,0.0,0.4244849732783385,0.6786502681586727
410.0,0.7084126164456611,0.7394494425048481,0.7495122922419927,0.7960907860775575,0.6172776828675018,0.679617697938849,0.6493358309501979
1247,0,0,0,0,0,0,0
179.0,0.6834466815318615,0.7510499815709779,0.6360188027707555,0.4832697830906221,0.5641582836773149,0.5641582836773149,0.5965247571923425
63.0,0.668740304976422,0.668740304976422,0.668740304976422,0.7071067811865476,0.7400828044922853,0.8801117367933934,0.7071067811865476
218.0,0.45536632406190425,0.6114088913384714,0.5992957854715755,0.47801456678087406,0.5725928386272713,0.5992957854715755,0.5992957854715755
187.0,0.6985342056580097,0.5726849261822029,0.43514644354798576,0.6985342056580097,0.0,0.0,0.5726849261822029
808.0,0.3865275878469727,0.38970915318156046,0.3865275878469727,0.3733019939398613,0.0,0.35056955091860426,0.45578201199663876
177.0,0.4769197861765275,0.5418854973053093,0.4966959389261444,0.592365258608576,0.32171312264833263,0.40299172970798297,0.4832452696723439
1158.0,0.5496103486853429,0.620307483619114,0.6874963386873516,0.5225238708386891,0.45444051363651866,0.5053993268626827,0.6414120654098715
580.0,0.5382218220688944,0.5691002880122693,0.39832871551569504,0.4089601472043678,0.0,0.4089601472043678,0.5142401605028263
1236.0,0.6370555116759559,0.658681194233836,0.6641028958665508,0.6474175357498954,0.6161398389835284,0.6320191047246864,0.6422992091399483
648.0,0.0,0.7419446627365011,0.59609942732681,0.0,0.537284965911771,0.7419446627365011,0.0
1437.0,0.6042750794713536,0.7781581271306612,0.6247879873840512,0.5623413251903491,0.38827267775222324,0.40145310162592596,0.7121043131712586
100.0,0.5758512943555896,0.6365692807829748,0.5652807242335777,0.6057579742509427,0.3385463794109318,0.6443814082270685,0.5858698557305817
1125.0,0.0,0.0,0.6643548861507491,0.0,0.0,0.0,0.0
547.0,0.719408902854813,0.5988059642324199,0.7007069665923001,0.5814307369682193,0.0,0.45499414040480374,0.6147881529512643
1420.0,0.8463907675514027,0.7158706190300999,0.8289300318478986,0.7923393455746914,0.5683594201318807,0.68618600168562,0.6944319629088572
601.0,0.8408964152537145,0.0,0.0,0.5623413251903491,0.0,0.5081327481546147,0.488923022434901
542.0,0.5543724559366914,0.35122305598341497,0.4929145619424641,0.4929145619424641,0.3367247498699315,0.4887545734788314,0.4929145619424641
205.0,0.6799609944769113,0.678848969189399,0.7383143741627936,0.7406108696191541,0.44989059537501197,0.5158136719579037,0.599684625383829
222,0,0,0,0,0,0,0
1393.0,0.5946035575013605,0.5946035575013605,0.5946035575013605,0.5946035575013605,0.0,0.0,0.5946035575013605
1042,0,0,0,0,0,0,0
1038.0,0.0,0.6042750794713536,0.6042750794713536,0.0,0.6042750794713536,0.6042750794713536,0.6042750794713536
1081.0,0.8170276358952314,0.8170276358952314,0.8170276358952314,0.8170276358952314,0.786140280478812,0.8170276358952314,0.8170276358952314
1265.0,0.6312633391141284,0.5704108180289673,0.44294987146988657,0.49020461408930477,0.486329174852544,0.47411031920810004,0.5704108180289673
1345.0,0.5607900239988007,0.6262844962765469,0.5543058126156657,0.6262844962765469,0.5437427682227518,0.5914601686848578,0.5768449293013803
268.0,0.6932116968415136,0.6537345197416702,0.6743265560444166,0.6217472514845228,0.6567965919013296,0.6293774795103517,0.7091580178365862
70.0,0.6262844962765469,0.6699063779395293,0.3349531889697646,0.38975749519739833,0.0,0.0,0.6400572202540576
536.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1323.0,0.5923033072023248,0.39431683758476294,0.5410822690539396,0.5134578339522899,0.3850322886878713,0.6147881529512644,0.5814307369682193
567.0,0.40637982820134416,0.4757989370032634,0.41722614486115056,0.4802206101738473,0.4038157896261396,0.49303774439914727,0.41459367185002005
1305.0,0.4220012463386798,0.40695913092368996,0.4534698505076049,0.49719876934333024,0.31239399369202553,0.4534698505076049,0.5108332830044923
714.0,0.8468395158473866,0.5721248424548514,0.5988059642324198,0.8801117367933934,0.5721248424548514,0.5721248424548514,0.5721248424548514
1235.0,0.6236719410136875,0.860789505997226,0.7935324216993782,0.6481388934544839,0.385253461318034,0.5242335961088943,0.791343345890486
729.0,0.0,0.537284965911771,0.0,0.537284965911771,0.49999999999999994,0.36889397323344053,0.37991784282579627
1177.0,0.37074683901524685,0.530448592370756,0.4102988235242195,0.4102988235242195,0.530448592370756,0.5463002910485316,0.38233014078302996
1462.0,0.816496580927726,0.537284965911771,0.816496580927726,0.6389431042462724,0.0,0.6865890479690392,0.816496580927726
1491.0,0.7952707287670506,0.0,0.0,0.8801117367933934,0.0,0.0,0.5623413251903491
1087.0,0.44031434478913023,0.5313844719914634,0.0,0.4148371924671091,0.0,0.3207318193985872,0.5356189459631011
1353.0,0.48937178199164066,0.5664313497325814,0.5258642024111225,0.5465253425714404,0.49852287898736825,0.5258642024111225,0.5181097818962499
231.0,0.5325507162180475,0.5132029568291752,0.4761082508679099,0.4315505266952602,0.3027328875281344,0.5705637778600318,0.4989094809676722
1342.0,0.6389431042462724,0.4518010018049224,0.408248290463863,0.4518010018049224,0.408248290463863,0.4518010018049224,0.4518010018049224
1456.0,0.49178611886617507,0.49178611886617507,0.5111083352943033,0.5345028186467022,0.4182710597348312,0.5062167837757443,0.49178611886617507
39.0,0.7218380051776896,0.6352981004204148,0.0,0.6473584719387827,0.4199717782978608,0.0,0.7392441824038805
117.0,0.49913569253382384,0.49913569253382384,0.49913569253382384,0.44462094368479804,0.2603965252496297,0.4956327695181774,0.49205395949606096
426,0,0,0,0,0,0,0
1059.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
264.0,0.8033122242176358,0.835246725602708,0.7475662592330472,0.8472677534132389,0.7956728885561342,0.8890111144159083,0.835246725602708
215.0,0.0,0.43463320008978346,0.0,0.4434181074653837,0.3203694934672572,0.43463320008978346,0.31553480593913397
679,0,0,0,0,0,0,0
834.0,0.49144984054308527,0.5488460968599072,0.0,0.35678252382134534,0.29563615703684254,0.3082444139936059,0.4164998999065639
1041.0,0.7400828044922853,0.7400828044922853,0.7400828044922853,0.5081327481546147,0.7400828044922853,0.7400828044922853,0.7400828044922853
4.0,0.5946035575013605,0.5946035575013605,0.4728708045015879,0.4400558683966967,0.5946035575013605,0.5773502691896258,0.5946035575013605
953.0,0.7646667397636473,0.6667953295437684,0.7643427054767172,0.9177658549138809,0.711997366511613,0.5630997103593253,0.8019040865791738
1412,0,0,0,0,0,0,0
