ID,newsdiscusstest2015.CIMS-FR.4056.en-fr,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr,newsdiscusstest2015.online-A.0.en-fr,newsdiscusstest2015.online-B.0.en-fr,newsdiscusstest2015.online-E.0.en-fr,newsdiscusstest2015.online-F.0.en-fr,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr
tensor(808.),tensor(0.7700),tensor(0.7911),tensor(0.7514),tensor(0.7497),tensor(0.7306),tensor(0.7367),tensor(0.7393)
tensor(177.),tensor(0.8094),tensor(0.8310),tensor(0.8185),tensor(0.8366),tensor(0.7786),tensor(0.7904),tensor(0.8103)
tensor(1158.),tensor(0.8916),tensor(0.8739),tensor(0.9043),tensor(0.8903),tensor(0.8505),tensor(0.8666),tensor(0.9135)
tensor(580.),tensor(0.8410),tensor(0.8410),tensor(0.7772),tensor(0.8351),tensor(0.7667),tensor(0.8009),tensor(0.8365)
tensor(1236.),tensor(0.8865),tensor(0.8995),tensor(0.9305),tensor(0.9107),tensor(0.8650),tensor(0.9079),tensor(0.9186)
tensor(648.),tensor(0.8253),tensor(0.8483),tensor(0.8157),tensor(0.8094),tensor(0.7804),tensor(0.8447),tensor(0.8253)
tensor(1437.),tensor(0.8662),tensor(0.9576),tensor(0.9126),tensor(0.8771),tensor(0.8859),tensor(0.9303),tensor(0.9313)
tensor(100.),tensor(0.8945),tensor(0.9101),tensor(0.9005),tensor(0.8915),tensor(0.8940),tensor(0.9219),tensor(0.9059)
tensor(1125.),tensor(0.8444),tensor(0.8500),tensor(0.7961),tensor(0.8399),tensor(0.8073),tensor(0.7884),tensor(0.7952)
tensor(547.),tensor(0.9089),tensor(0.8812),tensor(0.9089),tensor(0.8443),tensor(0.8166),tensor(0.7806),tensor(0.8753)
tensor(1420.),tensor(0.9471),tensor(0.8966),tensor(0.9104),tensor(0.8889),tensor(0.8489),tensor(0.8653),tensor(0.9016)
tensor(601.),tensor(0.9714),tensor(0.8323),tensor(0.8273),tensor(0.9529),tensor(0.8165),tensor(0.9487),tensor(0.9559)
tensor(542.),tensor(0.8826),tensor(0.8596),tensor(0.8785),tensor(0.8833),tensor(0.8503),tensor(0.8959),tensor(0.8798)
tensor(205.),tensor(0.8954),tensor(0.9232),tensor(0.8780),tensor(0.9196),tensor(0.8397),tensor(0.8759),tensor(0.8561)
tensor(222.),tensor(0.7332),tensor(0.7381),tensor(0.7555),tensor(0.7513),tensor(0.7705),tensor(0.8011),tensor(0.7490)
tensor(1393.),tensor(0.8992),tensor(0.8992),tensor(0.8992),tensor(0.8621),tensor(0.8138),tensor(0.8395),tensor(0.8992)
tensor(1042.),tensor(0.9563),tensor(0.9633),tensor(0.9071),tensor(0.9469),tensor(0.8201),tensor(0.8274),tensor(0.9149)
tensor(1038.),tensor(0.8619),tensor(0.8794),tensor(0.8794),tensor(0.8619),tensor(0.8827),tensor(0.8098),tensor(0.8927)
tensor(1081.),tensor(0.9366),tensor(0.9702),tensor(0.9490),tensor(0.9702),tensor(0.9079),tensor(0.9085),tensor(0.9702)
tensor(1265.),tensor(0.8639),tensor(0.8514),tensor(0.8378),tensor(0.8516),tensor(0.8576),tensor(0.8555),tensor(0.8533)
tensor(1345.),tensor(0.8719),tensor(0.8642),tensor(0.8607),tensor(0.8605),tensor(0.8216),tensor(0.8357),tensor(0.8540)
tensor(268.),tensor(0.8748),tensor(0.8478),tensor(0.8672),tensor(0.8707),tensor(0.8834),tensor(0.8738),tensor(0.8788)
tensor(70.),tensor(0.8399),tensor(0.8682),tensor(0.7840),tensor(0.7987),tensor(0.7940),tensor(0.7643),tensor(0.8488)
tensor(536.),tensor(1.),tensor(1.),tensor(1.),tensor(0.9081),tensor(0.9081),tensor(1.),tensor(1.)
tensor(1323.),tensor(0.7473),tensor(0.7362),tensor(0.7641),tensor(0.6983),tensor(0.7244),tensor(0.7394),tensor(0.7338)
tensor(567.),tensor(0.8517),tensor(0.8625),tensor(0.8610),tensor(0.8436),tensor(0.8192),tensor(0.8461),tensor(0.8527)
tensor(1305.),tensor(0.8120),tensor(0.8347),tensor(0.8279),tensor(0.8790),tensor(0.8062),tensor(0.8402),tensor(0.8775)
tensor(714.),tensor(1.),tensor(0.9276),tensor(0.9276),tensor(0.9276),tensor(0.9185),tensor(0.9276),tensor(0.9276)
tensor(1235.),tensor(0.8719),tensor(0.9311),tensor(0.9201),tensor(0.9046),tensor(0.8789),tensor(0.8817),tensor(0.9246)
tensor(729.),tensor(0.7329),tensor(0.8667),tensor(0.7675),tensor(0.8873),tensor(0.8554),tensor(0.7551),tensor(0.8330)
tensor(1177.),tensor(0.7489),tensor(0.8153),tensor(0.7973),tensor(0.7605),tensor(0.7994),tensor(0.7999),tensor(0.7870)
tensor(1462.),tensor(0.9494),tensor(0.9218),tensor(0.9494),tensor(0.9094),tensor(0.8558),tensor(0.9309),tensor(0.9494)
tensor(1491.),tensor(0.8922),tensor(0.8489),tensor(0.8392),tensor(0.9096),tensor(0.8462),tensor(0.8546),tensor(0.8503)
tensor(1087.),tensor(0.7920),tensor(0.8069),tensor(0.8262),tensor(0.8087),tensor(0.7434),tensor(0.7974),tensor(0.8337)
tensor(1353.),tensor(0.7773),tensor(0.8383),tensor(0.7971),tensor(0.8092),tensor(0.8035),tensor(0.8329),tensor(0.8415)
tensor(231.),tensor(0.9046),tensor(0.9075),tensor(0.8891),tensor(0.8539),tensor(0.8422),tensor(0.8403),tensor(0.8856)
tensor(1342.),tensor(0.8048),tensor(0.8210),tensor(0.7827),tensor(0.7797),tensor(0.7798),tensor(0.7667),tensor(0.7937)
tensor(1456.),tensor(0.7705),tensor(0.7636),tensor(0.7857),tensor(0.8116),tensor(0.7765),tensor(0.7707),tensor(0.7841)
tensor(39.),tensor(0.8576),tensor(0.8390),tensor(0.8173),tensor(0.8424),tensor(0.8324),tensor(0.8201),tensor(0.8713)
tensor(117.),tensor(0.8689),tensor(0.8623),tensor(0.8713),tensor(0.8587),tensor(0.8295),tensor(0.8926),tensor(0.8783)
tensor(426.),tensor(0.7305),tensor(0.7091),tensor(0.7091),tensor(0.7091),tensor(0.7629),tensor(0.7143),tensor(0.7091)
tensor(1059.),tensor(0.8959),tensor(0.8146),tensor(0.8923),tensor(0.9628),tensor(0.8892),tensor(1.),tensor(0.9386)
tensor(264.),tensor(0.9163),tensor(0.9491),tensor(0.9398),tensor(0.9709),tensor(0.9332),tensor(0.9928),tensor(0.9491)
tensor(215.),tensor(0.7632),tensor(0.8076),tensor(0.8105),tensor(0.8350),tensor(0.8084),tensor(0.8280),tensor(0.7938)
tensor(679.),tensor(0.8673),tensor(0.8611),tensor(0.8919),tensor(0.8266),tensor(0.8696),tensor(0.8366),tensor(0.8604)
tensor(834.),tensor(0.8903),tensor(0.9053),tensor(0.8331),tensor(0.8848),tensor(0.8744),tensor(0.8842),tensor(0.9047)
tensor(1041.),tensor(0.8846),tensor(0.8695),tensor(0.8581),tensor(0.8534),tensor(0.8701),tensor(0.8755),tensor(0.8846)
tensor(4.),tensor(0.7507),tensor(0.7570),tensor(0.7570),tensor(0.7570),tensor(0.7570),tensor(0.7428),tensor(0.7595)
tensor(953.),tensor(0.8951),tensor(0.8693),tensor(0.9244),tensor(0.9486),tensor(0.9074),tensor(0.8915),tensor(0.9316)
tensor(1412.),tensor(0.7927),tensor(0.7927),tensor(0.7927),tensor(0.7927),tensor(0.7927),tensor(0.7927),tensor(0.7927)
tensor(511.),tensor(0.8669),tensor(0.8517),tensor(0.8603),tensor(0.8348),tensor(0.8889),tensor(0.8727),tensor(0.8534)
tensor(1493.),tensor(0.8592),tensor(0.8822),tensor(0.8592),tensor(0.8535),tensor(0.8266),tensor(0.7805),tensor(0.8391)
tensor(658.),tensor(0.8614),tensor(0.9020),tensor(0.9020),tensor(0.9050),tensor(0.8565),tensor(0.8468),tensor(0.8991)
tensor(270.),tensor(0.8567),tensor(0.8583),tensor(0.8634),tensor(0.8558),tensor(0.8539),tensor(0.8401),tensor(0.8742)
tensor(494.),tensor(0.8289),tensor(0.8777),tensor(0.8863),tensor(0.8539),tensor(0.8732),tensor(0.9136),tensor(0.9194)
tensor(905.),tensor(0.8886),tensor(0.8864),tensor(0.9553),tensor(1.),tensor(0.8823),tensor(0.8733),tensor(0.9162)
tensor(1067.),tensor(1.),tensor(1.),tensor(0.9399),tensor(1.),tensor(0.9081),tensor(0.9399),tensor(1.)
tensor(945.),tensor(0.8410),tensor(0.8459),tensor(0.8183),tensor(0.8875),tensor(0.8875),tensor(0.8799),tensor(0.8432)
tensor(355.),tensor(0.9304),tensor(0.8151),tensor(0.7751),tensor(0.7847),tensor(0.7460),tensor(0.7770),tensor(0.8413)
tensor(1348.),tensor(0.8693),tensor(0.8809),tensor(0.8698),tensor(0.8809),tensor(0.8780),tensor(0.8664),tensor(0.8693)
tensor(981.),tensor(0.9272),tensor(0.8811),tensor(0.8778),tensor(0.9014),tensor(0.8181),tensor(0.8029),tensor(0.8692)
tensor(1481.),tensor(0.8647),tensor(0.8647),tensor(0.8808),tensor(0.8496),tensor(0.8520),tensor(0.8629),tensor(0.8647)
tensor(516.),tensor(0.8234),tensor(0.8603),tensor(0.8126),tensor(0.7971),tensor(0.8083),tensor(0.8139),tensor(0.8242)
tensor(399.),tensor(0.8934),tensor(0.9249),tensor(0.9315),tensor(0.9258),tensor(0.9034),tensor(0.9249),tensor(0.8970)
tensor(1054.),tensor(0.8125),tensor(0.8117),tensor(0.7938),tensor(0.7897),tensor(0.7806),tensor(0.7605),tensor(0.8168)
tensor(568.),tensor(0.8913),tensor(0.9095),tensor(0.8750),tensor(0.9364),tensor(0.8674),tensor(0.9728),tensor(0.9300)
tensor(884.),tensor(0.9125),tensor(0.8991),tensor(0.8903),tensor(0.8943),tensor(0.8797),tensor(0.8728),tensor(0.8959)
tensor(1487.),tensor(0.8326),tensor(0.9002),tensor(0.9270),tensor(0.9272),tensor(0.8802),tensor(0.9134),tensor(0.9004)
tensor(1431.),tensor(0.9021),tensor(0.9078),tensor(0.8841),tensor(0.8954),tensor(0.8663),tensor(0.8745),tensor(0.8719)
tensor(7.),tensor(0.8779),tensor(0.8949),tensor(0.8870),tensor(0.8914),tensor(0.8797),tensor(0.8770),tensor(0.8816)
tensor(47.),tensor(0.7425),tensor(0.7367),tensor(0.7804),tensor(0.7815),tensor(0.8033),tensor(0.8079),tensor(0.7703)
tensor(961.),tensor(0.9823),tensor(0.9701),tensor(0.9578),tensor(0.9830),tensor(1.),tensor(0.9701),tensor(1.)
tensor(1116.),tensor(0.8733),tensor(0.8742),tensor(0.8640),tensor(0.8824),tensor(0.8602),tensor(0.8645),tensor(0.8924)
tensor(1368.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(1.),tensor(0.8537),tensor(1.)
tensor(909.),tensor(0.9683),tensor(0.9501),tensor(0.9643),tensor(0.9683),tensor(0.9125),tensor(0.9482),tensor(0.9345)
tensor(754.),tensor(0.8521),tensor(0.8625),tensor(0.8404),tensor(0.8456),tensor(0.8837),tensor(0.9101),tensor(0.8777)
tensor(170.),tensor(0.8971),tensor(0.9600),tensor(0.9423),tensor(0.8699),tensor(0.8859),tensor(0.8925),tensor(0.8851)
tensor(1021.),tensor(0.9277),tensor(0.9616),tensor(0.9573),tensor(0.9573),tensor(0.9494),tensor(0.9414),tensor(0.9635)
tensor(1473.),tensor(0.8696),tensor(0.8865),tensor(0.8644),tensor(0.8876),tensor(0.8841),tensor(0.8722),tensor(0.9104)
tensor(821.),tensor(0.8253),tensor(0.8361),tensor(0.8470),tensor(0.8515),tensor(0.8106),tensor(0.8327),tensor(0.8621)
tensor(515.),tensor(0.8897),tensor(0.9150),tensor(0.9020),tensor(0.9175),tensor(0.8807),tensor(0.9130),tensor(0.9188)
tensor(1181.),tensor(0.8602),tensor(0.8874),tensor(0.8798),tensor(0.8798),tensor(0.8378),tensor(0.9537),tensor(0.8602)
tensor(562.),tensor(0.8928),tensor(0.8928),tensor(0.8011),tensor(0.8737),tensor(0.8784),tensor(0.8089),tensor(0.8011)
tensor(1102.),tensor(0.9588),tensor(0.9070),tensor(0.9209),tensor(0.9160),tensor(0.9070),tensor(0.9070),tensor(0.9588)
tensor(1490.),tensor(0.8427),tensor(0.8427),tensor(0.8316),tensor(0.8323),tensor(0.8240),tensor(0.8337),tensor(0.8607)
tensor(996.),tensor(0.8492),tensor(0.8861),tensor(0.8837),tensor(0.8381),tensor(0.8483),tensor(0.8204),tensor(0.9002)
tensor(120.),tensor(0.9738),tensor(1.0000),tensor(1.0000),tensor(1.0000),tensor(0.9312),tensor(0.8697),tensor(0.8610)
tensor(886.),tensor(0.7543),tensor(0.7543),tensor(0.8337),tensor(0.8863),tensor(0.8208),tensor(0.8393),tensor(0.7832)
tensor(1242.),tensor(0.8051),tensor(0.7894),tensor(0.8211),tensor(0.8143),tensor(0.8057),tensor(0.7380),tensor(0.8057)
tensor(466.),tensor(0.9492),tensor(0.9419),tensor(0.9289),tensor(0.9424),tensor(0.9200),tensor(0.8596),tensor(0.9437)
tensor(310.),tensor(0.9487),tensor(0.9077),tensor(0.8368),tensor(1.),tensor(0.9487),tensor(0.9487),tensor(0.9487)
tensor(1175.),tensor(0.9057),tensor(0.8288),tensor(0.8363),tensor(0.8288),tensor(0.8313),tensor(0.8154),tensor(0.7617)
tensor(701.),tensor(0.8865),tensor(0.9063),tensor(0.9275),tensor(0.9170),tensor(0.8534),tensor(0.8503),tensor(0.8892)
tensor(186.),tensor(0.9250),tensor(0.9470),tensor(0.9584),tensor(0.9584),tensor(0.9584),tensor(0.9584),tensor(0.9470)
tensor(1074.),tensor(1.),tensor(1.),tensor(0.8586),tensor(0.9289),tensor(0.9178),tensor(1.),tensor(1.)
tensor(235.),tensor(0.8967),tensor(0.8967),tensor(0.8967),tensor(0.8967),tensor(0.8539),tensor(0.8967),tensor(0.8967)
tensor(1287.),tensor(0.9346),tensor(1.),tensor(0.9832),tensor(0.9832),tensor(0.7835),tensor(0.7792),tensor(0.9832)
tensor(593.),tensor(0.8590),tensor(0.9091),tensor(0.9098),tensor(0.8835),tensor(0.8881),tensor(0.9346),tensor(0.8943)
tensor(976.),tensor(0.8810),tensor(0.8567),tensor(0.8992),tensor(0.9032),tensor(0.8388),tensor(0.9013),tensor(0.8675)
tensor(832.),tensor(0.8795),tensor(0.8897),tensor(0.8425),tensor(0.8459),tensor(0.8108),tensor(0.8273),tensor(0.8601)
tensor(386.),tensor(0.7032),tensor(0.7489),tensor(0.7165),tensor(0.7120),tensor(0.7316),tensor(0.7055),tensor(0.7260)
tensor(1170.),tensor(0.7517),tensor(0.7999),tensor(0.7808),tensor(0.8476),tensor(0.7421),tensor(0.7305),tensor(0.8250)
tensor(325.),tensor(0.9443),tensor(0.9397),tensor(0.9662),tensor(0.9590),tensor(0.9324),tensor(0.9043),tensor(0.9173)
tensor(262.),tensor(0.9279),tensor(0.9515),tensor(0.9266),tensor(0.9459),tensor(0.9264),tensor(0.9210),tensor(0.9585)
tensor(396.),tensor(0.9105),tensor(0.9173),tensor(0.9111),tensor(0.9274),tensor(0.8973),tensor(0.9217),tensor(0.9323)
tensor(1325.),tensor(0.7851),tensor(0.7438),tensor(0.7371),tensor(0.8048),tensor(0.8169),tensor(0.7371),tensor(0.7459)
tensor(38.),tensor(0.9077),tensor(0.9062),tensor(0.8905),tensor(0.9096),tensor(0.8947),tensor(0.9003),tensor(0.9229)
tensor(543.),tensor(0.9125),tensor(0.9052),tensor(0.8980),tensor(0.9203),tensor(0.9067),tensor(0.8923),tensor(0.9419)
tensor(221.),tensor(0.8886),tensor(0.9539),tensor(0.9338),tensor(0.9463),tensor(0.9309),tensor(0.9297),tensor(0.9075)
tensor(1032.),tensor(0.9061),tensor(0.8926),tensor(0.9358),tensor(0.9578),tensor(0.8851),tensor(0.8940),tensor(0.9010)
tensor(888.),tensor(0.8080),tensor(0.8169),tensor(0.8028),tensor(0.8254),tensor(0.7927),tensor(0.8013),tensor(0.8114)
tensor(529.),tensor(0.7552),tensor(0.7380),tensor(0.7361),tensor(0.7556),tensor(0.7329),tensor(0.7383),tensor(0.7409)
tensor(839.),tensor(0.8298),tensor(0.8298),tensor(0.8301),tensor(0.8628),tensor(0.9094),tensor(0.8951),tensor(0.8549)
tensor(1269.),tensor(0.8870),tensor(0.9558),tensor(0.9009),tensor(0.9297),tensor(0.9459),tensor(0.9205),tensor(0.9197)
tensor(1058.),tensor(0.8152),tensor(0.8150),tensor(0.8126),tensor(0.8103),tensor(0.7694),tensor(0.8399),tensor(0.7851)
tensor(1139.),tensor(0.7475),tensor(0.7551),tensor(0.7565),tensor(0.7437),tensor(0.7457),tensor(0.7429),tensor(0.7395)
tensor(756.),tensor(0.7608),tensor(0.7608),tensor(0.7608),tensor(0.7608),tensor(0.7608),tensor(0.7608),tensor(0.7608)
tensor(633.),tensor(0.8739),tensor(0.8685),tensor(0.8558),tensor(0.8799),tensor(0.8743),tensor(0.8477),tensor(0.8653)
tensor(139.),tensor(0.9819),tensor(1.),tensor(1.),tensor(0.9819),tensor(0.9450),tensor(0.9818),tensor(0.9842)
tensor(35.),tensor(0.8601),tensor(0.8509),tensor(0.8281),tensor(0.8525),tensor(0.8397),tensor(0.8603),tensor(0.8672)
tensor(1396.),tensor(0.8826),tensor(0.8826),tensor(0.8924),tensor(0.9040),tensor(0.8267),tensor(0.8539),tensor(0.8881)
